"ts_id","tutor_id","tutoring_subject","is_linked","is_qualified"
229498,373,"Vocabulary",0,1
166123,373,"Reading",0,0
190498,373,"Social Studies",0,0
14998,373,"ADD/ADHD",0,0
107623,373,"Literature",0,0
234373,373,"World History",0,1
161248,373,"Public Speaking",0,0
83248,373,"Geography",0,0
156373,373,"Proofreading",0,0
92998,373,"Government & Politics",0,0
102748,373,"Handwriting",0,0
73499,374,"European History",0,0
83249,374,"Geography",0,0
234374,374,"World History",0,1
190499,374,"Social Studies",0,0
29624,374,"American History",0,0
19875,375,"Algebra 1",0,1
239250,375,"Writing",0,0
97876,376,"Grammar",0,1
63751,376,"Elementary Science",0,0
166126,376,"Reading",0,0
49126,376,"ESL/ESOL",0,0
229501,376,"Vocabulary",0,0
58876,376,"Elementary Math",0,0
214876,376,"Study Skills",0,0
83252,377,"Geography",0,0
234377,377,"World History",0,0
229502,377,"Vocabulary",0,0
156377,377,"Proofreading",0,1
102752,377,"Handwriting",0,0
166127,377,"Reading",0,0
68627,377,"English",0,0
190502,377,"Social Studies",0,0
107627,377,"Literature",0,0
49127,377,"ESL/ESOL",0,1
214877,377,"Study Skills",0,0
239252,377,"Writing",0,1
132003,378,"Phonics",0,0
49128,378,"ESL/ESOL",0,0
97878,378,"Grammar",0,0
239253,378,"Writing",0,0
166128,378,"Reading",0,0
229504,379,"Vocabulary",0,0
68629,379,"English",0,0
166129,379,"Reading",0,0
239254,379,"Writing",0,0
205129,379,"Spelling",0,0
107629,379,"Literature",0,0
97879,379,"Grammar",0,0
156379,379,"Proofreading",0,0
63755,380,"Elementary Science",0,0
205130,380,"Spelling",0,0
102755,380,"Handwriting",0,0
58880,380,"Elementary Math",0,0
224630,380,"Trigonometry",0,1
39380,380,"Calculus",0,0
132005,380,"Phonics",0,0
214880,380,"Study Skills",0,0
219755,380,"TOEFL",0,0
24755,380,"Algebra 2",0,0
229505,380,"Vocabulary",0,0
146630,380,"Precalculus",0,0
97880,380,"Grammar",0,0
185630,380,"SAT Writing",0,0
166130,380,"Reading",0,0
141755,380,"Prealgebra",0,0
239255,380,"Writing",0,0
180755,380,"SAT Reading",0,0
166131,381,"Reading",0,0
49131,381,"ESL/ESOL",0,0
195381,381,"Spanish",0,0
190506,381,"Social Studies",0,0
156381,381,"Proofreading",0,0
166132,382,"Reading",0,0
49132,382,"ESL/ESOL",0,1
239257,382,"Writing",0,0
219757,382,"TOEFL",0,0
107633,383,"Literature",0,0
214883,383,"Study Skills",0,0
54008,383,"Elementary (K-6th)",0,0
102758,383,"Handwriting",0,0
166133,383,"Reading",0,0
239258,383,"Writing",0,0
58883,383,"Elementary Math",0,0
68633,383,"English",0,0
205133,383,"Spelling",0,0
63758,383,"Elementary Science",0,0
229508,383,"Vocabulary",0,0
200258,383,"Special Needs",0,0
15008,383,"ADD/ADHD",0,0
97883,383,"Grammar",0,0
132008,383,"Phonics",0,0
73509,384,"European History",0,0
29634,384,"American History",0,0
239260,385,"Writing",0,0
112510,385,"Microsoft Excel",0,0
166135,385,"Reading",0,0
29635,385,"American History",0,0
132011,386,"Phonics",0,0
229511,386,"Vocabulary",0,1
68636,386,"English",0,0
180761,386,"SAT Reading",0,1
239261,386,"Writing",0,0
112511,386,"Microsoft Excel",0,0
54011,386,"Elementary (K-6th)",0,0
102761,386,"Handwriting",0,0
97886,386,"Grammar",0,0
122261,386,"Microsoft Word",0,0
156386,386,"Proofreading",0,0
166136,386,"Reading",0,0
19886,386,"Algebra 1",0,1
107636,386,"Literature",0,0
58886,386,"Elementary Math",0,0
117387,387,"Microsoft PowerPoint",0,0
161263,388,"Public Speaking",0,0
63763,388,"Elementary Science",0,0
102763,388,"Handwriting",0,0
156388,388,"Proofreading",0,0
234388,388,"World History",0,1
29638,388,"American History",0,0
83263,388,"Geography",0,0
229513,388,"Vocabulary",0,1
180763,388,"SAT Reading",0,0
68638,388,"English",0,0
117388,388,"Microsoft PowerPoint",0,0
107638,388,"Literature",0,0
205138,388,"Spelling",0,0
122263,388,"Microsoft Word",0,1
190513,388,"Social Studies",0,0
97888,388,"Grammar",0,0
239263,388,"Writing",0,0
54013,388,"Elementary (K-6th)",0,0
34513,388,"Biology",0,0
93013,388,"Government & Politics",0,0
73513,388,"European History",0,0
214888,388,"Study Skills",0,0
112513,388,"Microsoft Excel",0,0
166138,388,"Reading",0,0
34514,389,"Biology",0,0
68639,389,"English",0,1
102765,390,"Handwriting",0,0
54015,390,"Elementary (K-6th)",0,0
205140,390,"Spelling",0,0
229515,390,"Vocabulary",0,0
58890,390,"Elementary Math",0,0
132015,390,"Phonics",0,0
166140,390,"Reading",0,0
214890,390,"Study Skills",0,0
10141,391,"ACT Reading",0,0
391,391,"ACT English",0,0
180766,391,"SAT Reading",0,0
34516,391,"Biology",0,0
185641,391,"SAT Writing",0,0
97891,391,"Grammar",0,0
171016,391,"Regents",0,0
63766,391,"Elementary Science",0,0
239266,391,"Writing",0,0
156391,391,"Proofreading",0,0
68641,391,"English",0,0
180767,392,"SAT Reading",0,0
97892,392,"Grammar",0,0
122267,392,"Microsoft Word",0,1
239267,392,"Writing",0,0
117392,392,"Microsoft PowerPoint",0,0
68642,392,"English",0,0
185642,392,"SAT Writing",0,0
156392,392,"Proofreading",0,0
392,392,"ACT English",0,0
214892,392,"Study Skills",0,0
166142,392,"Reading",0,0
156393,393,"Proofreading",0,0
93018,393,"Government & Politics",0,0
219768,393,"TOEFL",0,1
107643,393,"Literature",0,0
83268,393,"Geography",0,0
29643,393,"American History",0,0
10143,393,"ACT Reading",0,0
54018,393,"Elementary (K-6th)",0,0
161268,393,"Public Speaking",0,0
78393,393,"GED",0,0
68643,393,"English",0,0
122268,393,"Microsoft Word",0,0
229518,393,"Vocabulary",0,1
393,393,"ACT English",0,0
49143,393,"ESL/ESOL",0,0
185643,393,"SAT Writing",0,0
180768,393,"SAT Reading",0,0
97893,393,"Grammar",0,0
190518,393,"Social Studies",0,0
166143,393,"Reading",0,0
205143,393,"Spelling",0,0
239268,393,"Writing",0,0
214894,394,"Study Skills",0,0
166144,394,"Reading",0,0
107644,394,"Literature",0,0
29644,394,"American History",0,0
97894,394,"Grammar",0,0
49144,394,"ESL/ESOL",0,0
68644,394,"English",0,0
171019,394,"Regents",0,0
185644,394,"SAT Writing",0,0
161269,394,"Public Speaking",0,0
205144,394,"Spelling",0,0
180769,394,"SAT Reading",0,0
229519,394,"Vocabulary",0,0
219769,394,"TOEFL",0,0
132019,394,"Phonics",0,0
239269,394,"Writing",0,0
54019,394,"Elementary (K-6th)",0,0
195395,395,"Spanish",0,0
166145,395,"Reading",0,1
156395,395,"Proofreading",0,0
219771,396,"TOEFL",0,1
15021,396,"ADD/ADHD",0,0
127146,396,"PSAT",0,0
180771,396,"SAT Reading",0,0
229521,396,"Vocabulary",0,1
200271,396,"Special Needs",0,0
49146,396,"ESL/ESOL",0,1
78396,396,"GED",0,0
58896,396,"Elementary Math",0,0
107646,396,"Literature",0,0
166146,396,"Reading",0,0
132021,396,"Phonics",0,0
171021,396,"Regents",0,0
10146,396,"ACT Reading",0,0
146647,397,"Precalculus",0,0
141772,397,"Prealgebra",0,0
24772,397,"Algebra 2",0,0
175897,397,"SAT Math",0,0
19897,397,"Algebra 1",0,0
39397,397,"Calculus",0,0
166147,397,"Reading",0,0
112523,398,"Microsoft Excel",0,0
49148,398,"ESL/ESOL",0,0
229523,398,"Vocabulary",0,1
122273,398,"Microsoft Word",0,0
239273,398,"Writing",0,1
10148,398,"ACT Reading",0,0
161273,398,"Public Speaking",0,0
68648,398,"English",0,0
54023,398,"Elementary (K-6th)",0,0
107648,398,"Literature",0,0
156398,398,"Proofreading",0,0
180773,398,"SAT Reading",0,0
205148,398,"Spelling",0,0
97898,398,"Grammar",0,0
398,398,"ACT English",0,0
185648,398,"SAT Writing",0,0
117398,398,"Microsoft PowerPoint",0,0
166148,398,"Reading",0,0
132023,398,"Phonics",0,0
224649,399,"Trigonometry",0,0
5274,399,"ACT Math",0,0
88149,399,"Geometry",0,0
175899,399,"SAT Math",0,1
39399,399,"Calculus",0,0
112524,399,"Microsoft Excel",0,1
141774,399,"Prealgebra",0,0
146649,399,"Precalculus",0,0
19899,399,"Algebra 1",0,0
49150,400,"ESL/ESOL",0,0
156400,400,"Proofreading",0,0
166150,400,"Reading",0,0
239275,400,"Writing",0,0
107650,400,"Literature",0,0
122275,400,"Microsoft Word",0,1
68650,400,"English",0,0
97900,400,"Grammar",0,0
229525,400,"Vocabulary",0,0
112525,400,"Microsoft Excel",0,0
161275,400,"Public Speaking",0,0
54026,401,"Elementary (K-6th)",0,0
63776,401,"Elementary Science",0,0
5276,401,"ACT Math",0,0
224651,401,"Trigonometry",0,0
146651,401,"Precalculus",0,0
214901,401,"Study Skills",0,0
175901,401,"SAT Math",0,0
190526,401,"Social Studies",0,0
78401,401,"GED",0,0
401,401,"ACT English",0,0
19901,401,"Algebra 1",0,0
58901,401,"Elementary Math",0,0
88151,401,"Geometry",0,0
141776,401,"Prealgebra",0,0
97901,401,"Grammar",0,0
171026,401,"Regents",0,0
24776,401,"Algebra 2",0,0
39401,401,"Calculus",0,0
127152,402,"PSAT",0,0
93027,402,"Government & Politics",0,0
180777,402,"SAT Reading",0,0
224652,402,"Trigonometry",0,0
68652,402,"English",0,0
39402,402,"Calculus",0,0
102777,402,"Handwriting",0,0
29652,402,"American History",0,0
83277,402,"Geography",0,0
205152,402,"Spelling",0,0
195402,402,"Spanish",0,0
54027,402,"Elementary (K-6th)",0,0
44277,402,"Chemistry",0,0
156402,402,"Proofreading",0,0
5277,402,"ACT Math",0,0
63777,402,"Elementary Science",0,0
58902,402,"Elementary Math",0,0
166152,402,"Reading",0,0
19902,402,"Algebra 1",0,0
122277,402,"Microsoft Word",0,0
141777,402,"Prealgebra",0,0
175902,402,"SAT Math",0,0
117402,402,"Microsoft PowerPoint",0,0
214902,402,"Study Skills",0,0
10152,402,"ACT Reading",0,0
97902,402,"Grammar",0,0
239277,402,"Writing",0,1
229527,402,"Vocabulary",0,0
185652,402,"SAT Writing",0,0
402,402,"ACT English",0,0
161277,402,"Public Speaking",0,0
146652,402,"Precalculus",0,0
190527,402,"Social Studies",0,0
88152,402,"Geometry",0,0
112527,402,"Microsoft Excel",0,0
136902,402,"Physics",0,0
24777,402,"Algebra 2",0,0
34527,402,"Biology",0,0
214903,403,"Study Skills",0,0
166153,403,"Reading",0,0
97903,403,"Grammar",0,1
200278,403,"Special Needs",0,0
15028,403,"ADD/ADHD",0,0
54028,403,"Elementary (K-6th)",0,0
229528,403,"Vocabulary",0,0
44279,404,"Chemistry",0,0
34529,404,"Biology",0,0
166155,405,"Reading",0,0
68655,405,"English",0,0
97905,405,"Grammar",0,0
229530,405,"Vocabulary",0,0
97906,406,"Grammar",0,0
166156,406,"Reading",0,0
107656,406,"Literature",0,0
161281,406,"Public Speaking",0,0
68656,406,"English",0,0
185656,406,"SAT Writing",0,0
10156,406,"ACT Reading",0,0
156406,406,"Proofreading",0,0
229531,406,"Vocabulary",0,0
239281,406,"Writing",0,0
180781,406,"SAT Reading",0,0
200281,406,"Special Needs",0,0
49157,407,"ESL/ESOL",0,0
19907,407,"Algebra 1",0,0
24783,408,"Algebra 2",0,0
141783,408,"Prealgebra",0,0
88158,408,"Geometry",0,0
151533,408,"Probability",0,0
175908,408,"SAT Math",0,0
5283,408,"ACT Math",0,0
19908,408,"Algebra 1",0,0
78409,409,"GED",0,0
219784,409,"TOEFL",0,0
34534,409,"Biology",0,0
49159,409,"ESL/ESOL",0,0
151535,410,"Probability",0,0
10160,410,"ACT Reading",0,0
141785,410,"Prealgebra",0,0
180785,410,"SAT Reading",0,0
166160,410,"Reading",0,0
24785,410,"Algebra 2",0,0
410,410,"ACT English",0,0
39410,410,"Calculus",0,0
97910,410,"Grammar",0,0
229535,410,"Vocabulary",0,0
224660,410,"Trigonometry",0,0
19910,410,"Algebra 1",0,0
210035,410,"Statistics",0,0
239285,410,"Writing",0,0
175910,410,"SAT Math",0,0
5285,410,"ACT Math",0,0
127160,410,"PSAT",0,0
136910,410,"Physics",0,0
146660,410,"Precalculus",0,0
185660,410,"SAT Writing",0,0
88160,410,"Geometry",0,0
5286,411,"ACT Math",0,0
68661,411,"English",0,0
146661,411,"Precalculus",0,0
54036,411,"Elementary (K-6th)",0,0
58911,411,"Elementary Math",0,0
185661,411,"SAT Writing",0,0
411,411,"ACT English",0,0
141786,411,"Prealgebra",0,0
239286,411,"Writing",0,0
205161,411,"Spelling",0,0
102786,411,"Handwriting",0,0
78411,411,"GED",0,0
15036,411,"ADD/ADHD",0,0
214911,411,"Study Skills",0,0
19911,411,"Algebra 1",0,0
132036,411,"Phonics",0,0
156411,411,"Proofreading",0,0
175911,411,"SAT Math",0,0
88161,411,"Geometry",0,0
210036,411,"Statistics",0,0
224661,411,"Trigonometry",0,0
24786,411,"Algebra 2",0,0
171036,411,"Regents",0,0
63786,411,"Elementary Science",0,0
39411,411,"Calculus",0,0
229536,411,"Vocabulary",0,0
97911,411,"Grammar",0,0
166161,411,"Reading",0,0
10161,411,"ACT Reading",0,0
136911,411,"Physics",0,0
180786,411,"SAT Reading",0,0
127162,412,"PSAT",0,0
93037,412,"Government & Politics",0,0
229537,412,"Vocabulary",0,0
10162,412,"ACT Reading",0,0
73537,412,"European History",0,0
171037,412,"Regents",0,0
412,412,"ACT English",0,0
239287,412,"Writing",0,1
29662,412,"American History",0,0
214912,412,"Study Skills",0,0
102787,412,"Handwriting",0,0
234412,412,"World History",0,0
166162,412,"Reading",0,0
205162,412,"Spelling",0,0
190537,412,"Social Studies",0,0
132037,412,"Phonics",0,0
156412,412,"Proofreading",0,0
68662,412,"English",0,0
54037,412,"Elementary (K-6th)",0,0
63787,412,"Elementary Science",0,0
180787,412,"SAT Reading",0,0
58912,412,"Elementary Math",0,0
97912,412,"Grammar",0,0
185662,412,"SAT Writing",0,0
180788,413,"SAT Reading",0,0
107663,413,"Literature",0,0
156413,413,"Proofreading",0,0
229538,413,"Vocabulary",0,0
166163,413,"Reading",0,0
68663,413,"English",0,0
185663,413,"SAT Writing",0,0
97913,413,"Grammar",0,0
239288,413,"Writing",0,0
146664,414,"Precalculus",0,0
224664,414,"Trigonometry",0,0
19914,414,"Algebra 1",0,0
141789,414,"Prealgebra",0,0
88164,414,"Geometry",0,0
39414,414,"Calculus",0,0
24789,414,"Algebra 2",0,0
175914,414,"SAT Math",0,0
5289,414,"ACT Math",0,0
156415,415,"Proofreading",0,0
58915,415,"Elementary Math",0,0
68665,415,"English",0,0
63790,415,"Elementary Science",0,0
161290,415,"Public Speaking",0,0
97915,415,"Grammar",0,0
239290,415,"Writing",0,0
214915,415,"Study Skills",0,0
166165,415,"Reading",0,0
54040,415,"Elementary (K-6th)",0,0
107665,415,"Literature",0,0
68666,416,"English",0,0
19916,416,"Algebra 1",0,0
166166,416,"Reading",0,0
97916,416,"Grammar",0,0
214916,416,"Study Skills",0,0
229541,416,"Vocabulary",0,0
156416,416,"Proofreading",0,0
141791,416,"Prealgebra",0,1
83292,417,"Geography",0,0
229542,417,"Vocabulary",0,0
239292,417,"Writing",0,0
122292,417,"Microsoft Word",0,0
112542,417,"Microsoft Excel",0,0
97917,417,"Grammar",0,0
219792,417,"TOEFL",0,0
161292,417,"Public Speaking",0,0
180792,417,"SAT Reading",0,0
117417,417,"Microsoft PowerPoint",0,0
185667,417,"SAT Writing",0,0
68667,417,"English",0,0
78417,417,"GED",0,0
166167,417,"Reading",0,0
49167,417,"ESL/ESOL",0,0
214917,417,"Study Skills",0,0
54043,418,"Elementary (K-6th)",0,0
161293,418,"Public Speaking",0,0
195418,418,"Spanish",0,1
10168,418,"ACT Reading",0,0
107668,418,"Literature",0,0
214918,418,"Study Skills",0,0
166168,418,"Reading",0,0
219793,418,"TOEFL",0,0
97918,418,"Grammar",0,0
68668,418,"English",0,0
132043,418,"Phonics",0,0
239293,418,"Writing",0,0
156418,418,"Proofreading",0,0
205168,418,"Spelling",0,0
49168,418,"ESL/ESOL",0,0
229543,418,"Vocabulary",0,1
166169,419,"Reading",0,0
239294,419,"Writing",0,0
68669,419,"English",0,0
127169,419,"PSAT",0,0
63794,419,"Elementary Science",0,0
5294,419,"ACT Math",0,0
132044,419,"Phonics",0,0
107669,419,"Literature",0,0
185669,419,"SAT Writing",0,0
180794,419,"SAT Reading",0,0
58919,419,"Elementary Math",0,0
54044,419,"Elementary (K-6th)",0,0
156419,419,"Proofreading",0,0
10169,419,"ACT Reading",0,0
419,419,"ACT English",0,0
214919,419,"Study Skills",0,0
205169,419,"Spelling",0,0
175919,419,"SAT Math",0,0
229544,419,"Vocabulary",0,0
97919,419,"Grammar",0,0
54045,420,"Elementary (K-6th)",0,0
88170,420,"Geometry",0,0
156420,420,"Proofreading",0,0
63795,420,"Elementary Science",0,0
97920,420,"Grammar",0,0
205170,420,"Spelling",0,0
166170,420,"Reading",0,0
19920,420,"Algebra 1",0,0
107670,420,"Literature",0,0
214920,420,"Study Skills",0,0
122295,420,"Microsoft Word",0,0
239295,420,"Writing",0,0
24795,420,"Algebra 2",0,0
68670,420,"English",0,0
58920,420,"Elementary Math",0,0
132045,420,"Phonics",0,0
229545,420,"Vocabulary",0,0
239296,421,"Writing",0,0
234421,421,"World History",0,0
83296,421,"Geography",0,0
214921,421,"Study Skills",0,0
73546,421,"European History",0,0
97921,421,"Grammar",0,1
166171,421,"Reading",0,0
15046,421,"ADD/ADHD",0,0
229546,421,"Vocabulary",0,1
58921,421,"Elementary Math",0,0
68671,421,"English",0,0
107671,421,"Literature",0,0
190546,421,"Social Studies",0,0
29671,421,"American History",0,0
132046,421,"Phonics",0,0
54046,421,"Elementary (K-6th)",0,0
63796,421,"Elementary Science",0,0
200296,421,"Special Needs",0,0
205171,421,"Spelling",0,0
156422,422,"Proofreading",0,0
161297,422,"Public Speaking",0,0
68672,422,"English",0,0
224673,423,"Trigonometry",0,0
122298,423,"Microsoft Word",0,0
88173,423,"Geometry",0,0
146673,423,"Precalculus",0,0
141798,423,"Prealgebra",0,0
39423,423,"Calculus",0,0
24798,423,"Algebra 2",0,0
210048,423,"Statistics",0,0
19923,423,"Algebra 1",0,0
112548,423,"Microsoft Excel",0,0
175923,423,"SAT Math",0,0
5298,423,"ACT Math",0,0
73549,424,"European History",0,0
58924,424,"Elementary Math",0,0
19924,424,"Algebra 1",0,0
205174,424,"Spelling",0,0
29674,424,"American History",0,0
214924,424,"Study Skills",0,0
34549,424,"Biology",0,0
97924,424,"Grammar",0,0
132049,424,"Phonics",0,0
229549,424,"Vocabulary",0,1
54049,424,"Elementary (K-6th)",0,0
24799,424,"Algebra 2",0,0
234424,424,"World History",0,0
88174,424,"Geometry",0,0
166174,424,"Reading",0,0
190549,424,"Social Studies",0,0
141799,424,"Prealgebra",0,0
63799,424,"Elementary Science",0,0
239300,425,"Writing",0,0
166175,425,"Reading",0,0
185675,425,"SAT Writing",0,0
73550,425,"European History",0,0
68675,425,"English",0,0
180800,425,"SAT Reading",0,0
156425,425,"Proofreading",0,0
234425,425,"World History",0,0
229550,425,"Vocabulary",0,0
93050,425,"Government & Politics",0,0
29675,425,"American History",0,0
107675,425,"Literature",0,0
156426,426,"Proofreading",0,0
229551,426,"Vocabulary",0,0
210051,426,"Statistics",0,1
239301,426,"Writing",0,0
117426,426,"Microsoft PowerPoint",0,0
166176,426,"Reading",0,0
136926,426,"Physics",0,0
44301,426,"Chemistry",0,0
151551,426,"Probability",0,0
161301,426,"Public Speaking",0,0
10176,426,"ACT Reading",0,0
68676,426,"English",0,0
24801,426,"Algebra 2",0,0
175926,426,"SAT Math",0,0
88176,426,"Geometry",0,0
180801,426,"SAT Reading",0,0
5301,426,"ACT Math",0,0
426,426,"ACT English",0,0
141801,426,"Prealgebra",0,0
185676,426,"SAT Writing",0,0
19926,426,"Algebra 1",0,0
39426,426,"Calculus",0,0
112551,426,"Microsoft Excel",0,0
146676,426,"Precalculus",0,0
224676,426,"Trigonometry",0,0
122301,426,"Microsoft Word",0,0
127176,426,"PSAT",0,0
58927,427,"Elementary Math",0,0
180802,427,"SAT Reading",0,0
229552,427,"Vocabulary",0,0
185677,427,"SAT Writing",0,0
195427,427,"Spanish",0,0
15052,427,"ADD/ADHD",0,0
24802,427,"Algebra 2",0,0
117427,427,"Microsoft PowerPoint",0,0
78427,427,"GED",0,0
224677,427,"Trigonometry",0,0
205177,427,"Spelling",0,0
214927,427,"Study Skills",0,0
166177,427,"Reading",0,0
156427,427,"Proofreading",0,0
175927,427,"SAT Math",0,0
122302,427,"Microsoft Word",0,0
239302,427,"Writing",0,0
93052,427,"Government & Politics",0,0
63802,427,"Elementary Science",0,0
107677,427,"Literature",0,0
54052,427,"Elementary (K-6th)",0,0
97927,427,"Grammar",0,0
29677,427,"American History",0,0
19927,427,"Algebra 1",0,0
49177,427,"ESL/ESOL",0,0
190552,427,"Social Studies",0,0
234427,427,"World History",0,0
68677,427,"English",0,0
195428,428,"Spanish",0,0
161303,428,"Public Speaking",0,0
107678,428,"Literature",0,0
190553,428,"Social Studies",0,0
49178,428,"ESL/ESOL",0,0
205178,428,"Spelling",0,0
214928,428,"Study Skills",0,0
156428,428,"Proofreading",0,0
229553,428,"Vocabulary",0,0
15054,429,"ADD/ADHD",0,0
107679,429,"Literature",0,0
180804,429,"SAT Reading",0,0
141804,429,"Prealgebra",0,0
58929,429,"Elementary Math",0,0
54054,429,"Elementary (K-6th)",0,0
93054,429,"Government & Politics",0,0
161304,429,"Public Speaking",0,0
68679,429,"English",0,0
63804,429,"Elementary Science",0,0
205179,429,"Spelling",0,0
429,429,"ACT English",0,0
229554,429,"Vocabulary",0,1
166179,429,"Reading",0,0
10179,429,"ACT Reading",0,0
234429,429,"World History",0,0
88179,429,"Geometry",0,0
185679,429,"SAT Writing",0,0
214929,429,"Study Skills",0,0
83304,429,"Geography",0,0
132054,429,"Phonics",0,0
97929,429,"Grammar",0,0
19929,429,"Algebra 1",0,0
200304,429,"Special Needs",0,0
239304,429,"Writing",0,0
156429,429,"Proofreading",0,0
29679,429,"American History",0,0
73554,429,"European History",0,0
190554,429,"Social Studies",0,0
73555,430,"European History",0,0
83305,430,"Geography",0,0
234430,430,"World History",0,1
93055,430,"Government & Politics",0,0
190555,430,"Social Studies",0,0
190556,431,"Social Studies",0,0
83306,431,"Geography",0,0
107681,431,"Literature",0,0
166181,431,"Reading",0,0
239306,431,"Writing",0,0
180806,431,"SAT Reading",0,0
229556,431,"Vocabulary",0,0
185681,431,"SAT Writing",0,0
175931,431,"SAT Math",0,0
88181,431,"Geometry",0,0
151556,431,"Probability",0,0
19931,431,"Algebra 1",0,0
29681,431,"American History",0,0
214931,431,"Study Skills",0,0
171056,431,"Regents",0,0
161306,431,"Public Speaking",0,0
234431,431,"World History",0,0
73556,431,"European History",0,0
156431,431,"Proofreading",0,0
146681,431,"Precalculus",0,0
68681,431,"English",0,0
54056,431,"Elementary (K-6th)",0,0
24806,431,"Algebra 2",0,0
97931,431,"Grammar",0,0
141806,431,"Prealgebra",0,0
205181,431,"Spelling",0,0
44306,431,"Chemistry",0,0
127181,431,"PSAT",0,0
97932,432,"Grammar",0,0
234432,432,"World History",0,0
93057,432,"Government & Politics",0,0
229557,432,"Vocabulary",0,0
214932,432,"Study Skills",0,0
63807,432,"Elementary Science",0,0
29682,432,"American History",0,0
205182,432,"Spelling",0,0
54057,432,"Elementary (K-6th)",0,0
166182,432,"Reading",0,0
102807,432,"Handwriting",0,0
190557,432,"Social Studies",0,0
49182,432,"ESL/ESOL",0,0
122307,432,"Microsoft Word",0,0
83307,432,"Geography",0,0
73557,432,"European History",0,0
239307,432,"Writing",0,0
19933,433,"Algebra 1",0,0
24808,433,"Algebra 2",0,0
146683,433,"Precalculus",0,0
210058,433,"Statistics",0,0
175933,433,"SAT Math",0,0
185683,433,"SAT Writing",0,0
141808,433,"Prealgebra",0,0
39433,433,"Calculus",0,0
205184,434,"Spelling",0,0
239309,434,"Writing",0,0
434,434,"ACT English",0,0
229559,434,"Vocabulary",0,0
58934,434,"Elementary Math",0,0
107684,434,"Literature",0,0
5309,434,"ACT Math",0,0
68684,434,"English",0,0
63809,434,"Elementary Science",0,0
132059,434,"Phonics",0,0
54059,434,"Elementary (K-6th)",0,0
214934,434,"Study Skills",0,0
175934,434,"SAT Math",0,0
10184,434,"ACT Reading",0,0
97934,434,"Grammar",0,0
185684,434,"SAT Writing",0,0
102809,434,"Handwriting",0,0
180809,434,"SAT Reading",0,0
166184,434,"Reading",0,0
214935,435,"Study Skills",0,0
73560,435,"European History",0,0
107685,435,"Literature",0,0
102810,435,"Handwriting",0,0
156435,435,"Proofreading",0,0
195435,435,"Spanish",0,0
63810,435,"Elementary Science",0,0
234435,435,"World History",0,0
93060,435,"Government & Politics",0,0
83310,435,"Geography",0,0
205185,435,"Spelling",0,0
68685,435,"English",0,0
15060,435,"ADD/ADHD",0,0
49185,435,"ESL/ESOL",0,0
229560,435,"Vocabulary",0,0
190560,435,"Social Studies",0,0
219810,435,"TOEFL",0,0
54060,435,"Elementary (K-6th)",0,0
166185,435,"Reading",0,0
97935,435,"Grammar",0,0
58935,435,"Elementary Math",0,0
239310,435,"Writing",0,0
29685,435,"American History",0,0
102811,436,"Handwriting",0,0
239311,436,"Writing",0,0
107686,436,"Literature",0,0
63811,436,"Elementary Science",0,0
214936,436,"Study Skills",0,0
132061,436,"Phonics",0,0
190561,436,"Social Studies",0,0
97936,436,"Grammar",0,0
161311,436,"Public Speaking",0,0
205186,436,"Spelling",0,0
54061,436,"Elementary (K-6th)",0,0
83311,436,"Geography",0,0
166186,436,"Reading",0,0
156436,436,"Proofreading",0,0
234436,436,"World History",0,0
93061,436,"Government & Politics",0,0
15061,436,"ADD/ADHD",0,0
229561,436,"Vocabulary",0,0
49186,436,"ESL/ESOL",0,0
58936,436,"Elementary Math",0,0
29687,437,"American History",0,0
97937,437,"Grammar",0,0
102812,437,"Handwriting",0,0
200312,437,"Special Needs",0,0
132062,437,"Phonics",0,0
205187,437,"Spelling",0,0
15062,437,"ADD/ADHD",0,0
229562,437,"Vocabulary",0,0
214937,437,"Study Skills",0,0
166187,437,"Reading",0,0
219813,438,"TOEFL",0,0
229563,438,"Vocabulary",0,0
239313,438,"Writing",0,0
195438,438,"Spanish",0,0
161313,438,"Public Speaking",0,0
54064,439,"Elementary (K-6th)",0,0
205189,439,"Spelling",0,0
132064,439,"Phonics",0,0
58939,439,"Elementary Math",0,0
214939,439,"Study Skills",0,0
97939,439,"Grammar",0,0
229564,439,"Vocabulary",0,0
102814,439,"Handwriting",0,0
63814,439,"Elementary Science",0,0
166189,439,"Reading",0,0
234440,440,"World History",0,0
190565,440,"Social Studies",0,0
29690,440,"American History",0,0
93065,440,"Government & Politics",0,0
83315,440,"Geography",0,0
73565,440,"European History",0,0
239315,440,"Writing",0,0
141816,441,"Prealgebra",0,0
441,441,"ACT English",0,0
19941,441,"Algebra 1",0,0
195441,441,"Spanish",0,0
88191,441,"Geometry",0,0
132066,441,"Phonics",0,0
180816,441,"SAT Reading",0,0
239316,441,"Writing",0,0
54066,441,"Elementary (K-6th)",0,0
29691,441,"American History",0,0
122316,441,"Microsoft Word",0,0
166191,441,"Reading",0,0
97941,441,"Grammar",0,0
229566,441,"Vocabulary",0,0
102816,441,"Handwriting",0,0
107691,441,"Literature",0,0
156441,441,"Proofreading",0,0
185691,441,"SAT Writing",0,0
205191,441,"Spelling",0,0
214941,441,"Study Skills",0,0
73566,441,"European History",0,0
68691,441,"English",0,0
190566,441,"Social Studies",0,0
10191,441,"ACT Reading",0,0
58941,441,"Elementary Math",0,0
83316,441,"Geography",0,0
234441,441,"World History",0,0
166192,442,"Reading",0,0
